timestamp,symbol,signal,action,signal_strength,confidence,price,position_size,trade_value,commission,margin_used,leverage,capital_after,available_margin,profit_loss,trade_return_pct,capital_before,mfe,mae,exit_reason
06:00 2024/02/08,BTCUSDT,WEAK_BUY,BUY,0.2,0.2,44137.8,0.15737407382206034,6946.492702813112,0.6946492702813113,1389.229079108667,5.0,10685.68288233485,8610.770920891333,,,,,,
08:00 2024/02/08,BTCUSDT,TREND_REVERSAL,SELL,,,44649.96739,-0.15737407382206034,7026.747264186447,0.7026747264186447,1389.229079108667,,10765.234768981765,,79.55188664691593,5.726333247930329,10685.68288233485,0.013110399176922123,0.0002040527547367631,TREND_REVERSAL
15:00 2024/02/08,BTCUSDT,WEAK_BUY,BUY,0.25,0.25,44496.8,0.15725631056251566,6997.752469968139,0.6997752469968139,1399.4805199676296,5.0,10764.53499373477,8600.51948003237,,,,,,
16:00 2024/02/08,BTCUSDT,TREND_REVERSAL,SELL,,,44690.265375,-0.15725631056251566,7027.82625093224,0.7027826250932241,1399.4805199676296,,10793.905992073778,,29.370998339008164,2.0987071931295995,10764.53499373477,0.0051950612587849145,0.00012190918833642809,TREND_REVERSAL
17:00 2024/02/08,BTCUSDT,WEAK_BUY,BUY,0.25,0.25,44659.9,0.157099297016965,7016.389696792699,0.70163896967927,1403.2077789695911,5.0,10793.204353104098,8596.79222103041,,,,,,
18:00 2024/02/08,BTCUSDT,TREND_REVERSAL,SELL,,,44797.660005000005,-0.157099297016965,7037.68089479051,0.703768089479051,1403.2077789695911,,10813.79178301243,,20.58742990833169,1.46716902634687,10793.204353104098,0.005079627635012213,0.0001149294638610713,TREND_REVERSAL
20:00 2024/02/08,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,44662.8,0.17486500470583224,7810.351230212254,0.7810351230212255,1561.992146435129,5.0,10813.010747889408,8438.007853564872,,,,,,
21:00 2024/02/08,BTCUSDT,TREND_REVERSAL,SELL,,,44956.852045,-0.17486500470583224,7861.380144408329,0.786138014440833,1561.992146435129,,10863.253524071042,,50.242776181633936,3.216583149684906,10813.010747889408,0.0072801213195291545,0.00028731961218488267,TREND_REVERSAL
22:00 2024/02/08,BTCUSDT,BUY,BUY,0.95,0.7500000000000001,45048.7,0.1915760368399038,8630.682923360313,0.8630682923360313,1726.0502821579546,5.0,10862.390455778706,8273.949717842046,,,,,,
23:00 2024/02/08,BTCUSDT,TREND_REVERSAL,SELL,,,45407.12953,-0.1915760368399038,8698.917919633563,0.8698917919633563,1726.0502821579546,,10929.755560259993,,67.36510448128628,3.9028471637028215,10862.390455778706,0.009041930147597415,0.003332946960813712,TREND_REVERSAL
01:00 2024/02/09,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,45020.1,0.17533751255720584,7894.107034694117,0.7894107034694118,1578.7424698153325,5.0,10928.966149556523,8421.257530184668,,,,,,
02:00 2024/02/09,BTCUSDT,TREND_REVERSAL,SELL,,,45279.7359,-0.17533751255720584,7939.236261953214,0.7939236261953214,1578.7424698153325,,10973.301453189426,,44.33530363290188,2.8082669897445554,10928.966149556523,0.006166914628006905,0.0015536950745249653,TREND_REVERSAL
03:00 2024/02/09,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,45249.1,0.17514518875815893,7925.558418744841,0.7925558418744841,1585.0324321273617,5.0,10972.508897347552,8414.967567872638,,,,,,
04:00 2024/02/09,BTCUSDT,TREND_REVERSAL,SELL,,,45464.92664,-0.17514518875815893,7962.963158238648,0.7962963158238648,1585.0324321273617,,11009.117340525536,,36.60844317798316,2.309633698084581,10972.508897347552,0.008327650805536279,0.00031960264211675153,TREND_REVERSAL
08:00 2024/02/09,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,45262.7,0.15809764488953595,7156.284067655167,0.7156284067655168,1431.1852542683198,5.0,11008.40171211877,8568.81474573168,,,,,,
10:00 2024/02/09,BTCUSDT,TREND_REVERSAL,SELL,,,46269.186425,-0.15809764488953595,7315.049404747388,0.7315049404747388,1431.1852542683198,,11166.435544270516,,158.03383215174603,11.042164645033276,11008.40171211877,0.024677737208544718,0.0005846273401588935,TREND_REVERSAL
12:00 2024/02/09,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,45946.1,0.17552410091573087,8065.051125478917,0.8065051125478917,1612.9295786168525,5.0,11165.629039157968,8387.070421383147,,,,,,
13:00 2024/02/09,BTCUSDT,TREND_REVERSAL,SELL,,,46245.387615,-0.17552410091573087,8117.180082622351,0.8117180082622351,1612.9295786168525,,11216.946278293139,,51.31723913517135,3.1816168427624594,11165.629039157968,0.00684251711573375,0.0008356614648630532,TREND_REVERSAL
15:00 2024/02/09,BTCUSDT,BUY,BUY,0.45,0.4,46195.5,0.15782955224839088,7291.379631644585,0.7291379631644586,1458.203016178108,5.0,11216.217140329974,8541.796983821892,,,,,,
16:00 2024/02/09,BTCUSDT,TREND_REVERSAL,SELL,,,46628.86844,-0.15782955224839088,7359.413427734324,0.7359413427734324,1458.203016178108,,11283.51499507694,,67.29785474696521,4.615122448680034,11216.217140329974,0.01114966764677103,5.2162104907928644e-05,TREND_REVERSAL
17:00 2024/02/09,BTCUSDT,BUY,BUY,0.45,0.4,46508.5,0.15769772722835634,7334.6514610373515,0.7334651461037351,1466.856949360002,5.0,11282.781529930835,8533.143050639997,,,,,,
21:00 2024/02/09,BTCUSDT,TREND_REVERSAL,SELL,,,47444.327665,-0.15769772722835634,7481.86264264793,0.7481862642647931,1466.856949360002,,11429.244525277149,,146.46299534631413,9.984817906764306,11282.781529930835,0.026621212667932288,0.0001488992065120132,TREND_REVERSAL
22:00 2024/02/09,BTCUSDT,BUY,BUY,0.7,0.6000000000000001,47034.7,0.17549711977256857,8254.8671020858,0.82548671020858,1650.8908758733662,5.0,11428.41903856694,8349.109124126633,,,,,,
01:00 2024/02/10,BTCUSDT,TREND_REVERSAL,SELL,,,47630.01838,-0.17549711977256857,8358.931040404503,0.8358931040404504,1650.8908758733662,,11531.647083781603,,103.22804521466219,6.252869085611231,11428.41903856694,0.012978029924987157,0.006606530884434013,TREND_REVERSAL
08:00 2024/02/10,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,47070.6,0.15924102527815756,7495.945382988267,0.7495945382988267,1499.1141208916085,5.0,11530.897489243305,8500.885879108391,,,,,,
09:00 2024/02/10,BTCUSDT,TREND_REVERSAL,SELL,,,47281.735795,-0.15924102527815756,7529.192084926763,0.7529192084926764,1499.1141208916085,,11563.391271973309,,32.49378273000311,2.1675322963856285,11530.897489243305,0.0058790972149988,0.0006065803791514223,TREND_REVERSAL
18:00 2024/02/10,BTCUSDT,BUY,BUY,1.0,0.9,46883.6,0.21375503948168514,10022.106849331987,1.0022106849331989,2004.3211538087066,5.0,11562.389061288375,7995.678846191293,,,,,,
19:00 2024/02/10,BTCUSDT,TREND_REVERSAL,SELL,,,47174.04118,-0.21375503948168514,10083.68903494154,1.008368903494154,2004.3211538087066,,11622.962877994434,,60.57381670605941,3.0221612235621103,11562.389061288375,0.006557526469332489,0.0007453018300293056,TREND_REVERSAL
01:00 2024/02/11,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,47187.6,0.16010405001942,7555.303616989918,0.7555303616989918,1510.9851741392765,5.0,11622.207347632735,8489.014825860724,,,,,,
04:00 2024/02/11,BTCUSDT,TREND_REVERSAL,SELL,,,47863.40671,-0.16010405001942,7663.125261997683,0.7663125261997683,1510.9851741392765,,11729.2626801143,,107.05533248156549,7.085134540949345,11622.207347632735,0.021359217792147233,0.00042295819412083244,TREND_REVERSAL
09:00 2024/02/11,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,47611.2,0.17792313904838206,8471.557714568222,0.8471557714568222,1694.2268315720655,5.0,11728.415524342843,8305.773168427935,,,,,,
11:00 2024/02/11,BTCUSDT,TREND_REVERSAL,SELL,,,48522.673745,-0.17792313904838206,8633.306427730913,0.8633306427730914,1694.2268315720655,,11889.300906862762,,160.88538251991818,9.496094591456409,11728.415524342843,0.02044205515637447,0.00011090449274960473,TREND_REVERSAL
18:00 2024/02/11,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,48160.5,0.17829377439235694,8587.14665748919,0.858714665748919,1717.3434643246212,5.0,11888.442192197013,8282.656535675378,,,,,,
22:00 2024/02/11,BTCUSDT,TREND_REVERSAL,SELL,,,48237.288015,-0.17829377439235694,8600.408146645554,0.8600408146645554,1717.3434643246212,,11900.843640538713,,12.401448341699849,0.7221297660789691,11888.442192197013,0.006687552479862862,0.004678040306101423,TREND_REVERSAL
00:00 2024/02/12,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,48109.9,0.17865457505397164,8595.483493076092,0.8595483493076093,1719.010748077814,5.0,11899.984092189405,8280.989251922187,,,,,,
01:00 2024/02/12,BTCUSDT,TREND_REVERSAL,SELL,,,48305.484605000005,-0.17865457505397164,8629.995824882446,0.8629995824882446,1719.010748077814,,11933.63342441327,,33.649332223866026,1.9574823637078755,11899.984092189405,0.006638520056645007,0.00011858702137236355,TREND_REVERSAL
04:00 2024/02/12,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,48035.6,0.1794239116606255,8619.166187727691,0.8619166187727691,1723.7470501930281,5.0,11932.771507794498,8276.252949806973,,,,,,
05:00 2024/02/12,BTCUSDT,TREND_REVERSAL,SELL,,,48133.293215,-0.1794239116606255,8636.263749743144,0.8636263749743145,1723.7470501930281,,11949.005443434977,,16.233935640478837,0.941781779331308,11932.771507794498,0.0023252053761839697,0.001519667290374249,TREND_REVERSAL
06:00 2024/02/12,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,48154.5,0.16129029557430222,7767.241880909649,0.7767241880909649,1553.370707646547,5.0,11948.228719246887,8446.629292353453,,,,,,
08:00 2024/02/12,BTCUSDT,TREND_REVERSAL,SELL,,,48632.568250000004,-0.16129029557430222,7843.961307579926,0.7843961307579926,1553.370707646547,,12024.163749786407,,75.93503053951925,4.888403660872782,11948.228719246887,0.015299825296247101,0.0027038223829395076,TREND_REVERSAL
19:00 2024/02/12,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,47919.3,0.18122381303012833,8684.552469647817,0.8684552469647817,1736.8236527469257,5.0,12023.295294539443,8263.176347253075,,,,,,
20:00 2024/02/12,BTCUSDT,TREND_REVERSAL,SELL,,,48045.897585000006,-0.18122381303012833,8707.060760808736,0.8707060760808736,1736.8236527469257,,12044.93287962428,,21.63758508483794,1.2458135891123066,12023.295294539443,0.0028818686863850153,0.0014710657371453727,TREND_REVERSAL
21:00 2024/02/12,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,47966.7,0.16322170113340678,7829.597832074372,0.7829597832074372,1565.8412743511565,5.0,12044.149919841073,8434.158725648844,,,,,,
23:00 2024/02/12,BTCUSDT,TREND_REVERSAL,SELL,,,49957.90198,-0.16322170113340678,8154.213746231591,0.8154213746231592,1565.8412743511565,,12367.95041262367,,323.8004927825966,20.679011218220126,12044.149919841073,0.04231686096794751,0.0006003518098022531,TREND_REVERSAL
00:00 2024/02/13,BTCUSDT,BUY,BUY,0.55,0.5,49622.2,0.16200748391255096,8039.569726593797,0.8039569726593797,1607.833553641077,5.0,12367.146455651011,8392.166446358922,,,,,,
01:00 2024/02/13,BTCUSDT,TREND_REVERSAL,SELL,,,49885.70559,-0.16200748391255096,8081.8576458381785,0.8081857645838179,1607.833553641077,,12408.62618913081,,41.47973347979774,2.5798524595946715,12367.146455651011,0.01641358436529794,0.0006988681685052945,TREND_REVERSAL
03:00 2024/02/13,BTCUSDT,BUY,BUY,0.45,0.4,49556.9,0.1627544705769535,8066.010303286175,0.8066010303286175,1613.1214045870054,5.0,12407.819588100481,8386.878595412994,,,,,,
06:00 2024/02/13,BTCUSDT,TREND_REVERSAL,SELL,,,50061.796785000006,-0.1627544705769535,8147.781231873709,0.8147781231873709,1613.1214045870054,,12488.775738564827,,80.95615046434612,5.018602458199523,12407.819588100481,0.014923959645199818,4.9997500125165825e-05,TREND_REVERSAL
07:00 2024/02/13,BTCUSDT,WEAK_BUY,BUY,0.25,0.25,49960.9,0.16248114485662063,8118.110115278642,0.8118110115278643,1623.5408460134277,5.0,12487.963927553299,8376.459153986572,,,,,,
08:00 2024/02/13,BTCUSDT,TREND_REVERSAL,SELL,,,50132.393255,-0.16248114485662063,8145.568650474726,0.8145568650474727,1623.5408460134277,,12514.607905884335,,26.643978331036614,1.641103049329518,12487.963927553299,0.004721495419257244,0.00045429346057625436,TREND_REVERSAL
11:00 2024/02/13,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,49819.0,0.1632809799238206,8134.901863581761,0.8134901863581762,1626.8990277649636,5.0,12513.794415697977,8373.100972235035,,,,,,
13:00 2024/02/13,BTCUSDT,TREND_REVERSAL,SELL,,,50083.795685000005,-0.1632809799238206,8177.731237751218,0.8177731237751218,1626.8990277649636,,12555.80601674366,,42.01160104568185,2.5823115220246615,12513.794415697977,0.005373364885219083,0.00010820531255113231,TREND_REVERSAL
15:00 2024/02/13,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,50031.2,0.1631236890357093,8161.681974578924,0.8161681974578925,1632.254782176676,5.0,12554.989848546202,8367.745217823323,,,,,,
16:00 2024/02/13,BTCUSDT,TREND_REVERSAL,SELL,,,50155.592095,-0.1631236890357093,8181.56520830666,0.818156520830666,1632.254782176676,,12574.054925753106,,19.06507720690472,1.1680209128553258,12554.989848546202,0.003267766223610895,0.0006256095196647266,TREND_REVERSAL
18:00 2024/02/13,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,49875.1,0.1820800738408883,9081.71595391623,0.908171595391623,1816.2523781643376,5.0,12573.146754157715,8183.747621835662,,,,,,
20:00 2024/02/13,BTCUSDT,TREND_REVERSAL,SELL,,,49871.5063,-0.1820800738408883,9080.607549660326,0.9080607549660327,1816.2523781643376,,12571.130289146846,,-2.016465010869257,-0.11102339273505984,12573.146754157715,0.003256096230258057,0.004362555179963727,TREND_REVERSAL
00:00 2024/02/14,BTCUSDT,BUY,BUY,1.0,0.8999999999999999,48487.9,0.22469481218875778,10895.524332906465,1.0895524332906465,2178.9959167854536,5.0,12570.040736713556,7821.004083214546,,,,,,
02:00 2024/02/14,BTCUSDT,TREND_REVERSAL,SELL,,,49124.343660000006,-0.22469481218875778,11037.985172579696,1.1037985172579696,2178.9959167854536,,12711.397777869528,,141.35704115597306,6.4872558992450475,12570.040736713556,0.016421329717524056,0.003922935088048605,TREND_REVERSAL
03:00 2024/02/14,BTCUSDT,BUY,BUY,0.95,0.75,49050.0,0.20588173997455464,10099.004270719193,1.0099004270719194,2019.699869150381,5.0,12710.387877442456,7980.300130849619,,,,,,
05:00 2024/02/14,BTCUSDT,TREND_REVERSAL,SELL,,,49548.822435,-0.20588173997455464,10201.197776608049,1.0201197776608049,2019.699869150381,,12811.56126355365,,101.17338611119492,5.009327754908214,12710.387877442456,0.01456293138452142,0.0009082624360118433,TREND_REVERSAL
06:00 2024/02/14,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,49540.0,0.18677420762817643,9253.256885612156,0.9253256885612157,1850.5588491799722,5.0,12810.63593786509,8149.441150820028,,,,,,
07:00 2024/02/14,BTCUSDT,TREND_REVERSAL,SELL,,,49707.91448,-0.18677420762817643,9284.156339851157,0.9284156339851157,1850.5588491799722,,12840.606976470106,,29.971038605015874,1.6195669010092153,12810.63593786509,0.005157654914993324,0.0036428739725711777,TREND_REVERSAL
12:00 2024/02/14,BTCUSDT,BUY,BUY,0.65,0.5,49405.9,0.16893517848486858,8346.811854432306,0.8346811854432307,1669.2789069411137,5.0,12839.772295284663,8330.721093058886,,,,,,
13:00 2024/02/14,BTCUSDT,TREND_REVERSAL,SELL,,,49566.52155,-0.16893517848486858,8373.529164923335,0.8373529164923336,1669.2789069411137,,12865.6522528592,,25.87995757453658,1.5503674950257749,12839.772295284663,0.005355969108472535,4.999750012512418e-05,TREND_REVERSAL
15:00 2024/02/14,BTCUSDT,WEAK_BUY,BUY,0.35,0.30000000000000004,49859.9,0.16772344036707815,8363.092098056699,0.8363092098056699,1672.534792871696,5.0,12864.815943649393,8327.465207128304,,,,,,
17:00 2024/02/14,BTCUSDT,TREND_REVERSAL,SELL,,,51573.4212,-0.16772344036707815,8650.071635164404,0.8650071635164405,1672.534792871696,,13150.930473593582,,286.1145299441888,17.10664143810952,12864.815943649393,0.038169187050265216,0.002378405605440925,TREND_REVERSAL
18:00 2024/02/14,BTCUSDT,WEAK_BUY,BUY,0.35,0.30000000000000004,51336.1,0.16651254785298902,8548.532213076222,0.8548532213076222,1709.6209615671658,5.0,13150.075620372274,8290.379038432835,,,,,,
19:00 2024/02/14,BTCUSDT,TREND_REVERSAL,SELL,,,51597.42,-0.16651254785298902,8591.617866840772,0.8591617866840773,1709.6209615671658,,13192.30211235014,,42.22649197786637,2.4699329808847468,13150.075620372274,0.009589910015973568,0.006224680633289815,TREND_REVERSAL
20:00 2024/02/14,BTCUSDT,BUY,BUY,0.55,0.5,51614.8,0.1661344492863983,8575.425122846244,0.8575425122846244,1714.9992746055184,5.0,13191.444569837855,8285.000725394482,,,,,,
22:00 2024/02/14,BTCUSDT,TREND_REVERSAL,SELL,,,51941.20281,-0.1661344492863983,8629.223124112475,0.8629223124112476,1714.9992746055184,,13244.379648791675,,52.9350789538207,3.0865948305428144,13191.444569837855,0.009318939727354977,0.001481685798534502,TREND_REVERSAL
02:00 2024/02/15,BTCUSDT,WEAK_BUY,BUY,0.25,0.25,51466.2,0.1672718555423674,8609.277214053176,0.8609277214053177,1721.7693543429177,5.0,13243.51872107027,8278.230645657082,,,,,,
03:00 2024/02/15,BTCUSDT,TREND_REVERSAL,SELL,,,51699.4149,-0.1672718555423674,8647.857060777716,0.8647857060777717,1721.7693543429177,,13281.233782088733,,37.715061018462634,2.190482768399366,13243.51872107027,0.004531421189995248,0.004847080937744642,TREND_REVERSAL
07:00 2024/02/15,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,51821.8,0.16658630071432634,8633.233598455598,0.8633233598455597,1726.5603916715354,5.0,13280.370458728888,8273.439608328465,,,,,,
08:00 2024/02/15,BTCUSDT,TREND_REVERSAL,SELL,,,52349.482395,-0.16658630071432634,8720.706616492802,0.8720706616492803,1726.5603916715354,,13366.971406104443,,86.60094737555511,5.0158076018246955,13280.370458728888,0.014493347518460693,0.0005999316025925927,TREND_REVERSAL
09:00 2024/02/15,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,51932.7,0.18589296904065558,9654.40648948732,0.9654406489487322,1930.7847586595308,5.0,13366.005965455495,8069.215241340469,,,,,,
11:00 2024/02/15,BTCUSDT,TREND_REVERSAL,SELL,,,52392.280255000005,-0.18589296904065558,9739.356531412066,0.9739356531412067,1930.7847586595308,,13449.9820717271,,83.97610627160395,4.349325107056745,13366.005965455495,0.00990662224605963,0.0009395659245570045,TREND_REVERSAL
15:00 2024/02/15,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,51817.3,0.18746395394379473,9714.36163448883,0.9714361634488831,1942.7751881383588,5.0,13449.01063556365,8057.224811861641,,,,,,
18:00 2024/02/15,BTCUSDT,TREND_REVERSAL,SELL,,,52318.98392,-0.18746395394379473,9807.923591965016,0.9807923591965017,1942.7751881383588,,13541.59180068064,,92.58116511698935,4.765408045266635,13449.01063556365,0.011001743258881551,0.0026976294752181144,TREND_REVERSAL
21:00 2024/02/15,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,52253.3,0.18716594976228865,9780.527524639934,0.9780527524639935,1956.0077045427595,5.0,13540.613747928177,8043.99229545724,,,,,,
22:00 2024/02/15,BTCUSDT,TREND_REVERSAL,SELL,,,52653.76718,-0.18716594976228865,9854.992342807123,0.9854992342807124,1956.0077045427595,,13614.093066861085,,73.47931893290844,3.756596600425208,13540.613747928177,0.011933335448519607,0.00297598218209226,TREND_REVERSAL
23:00 2024/02/15,BTCUSDT,BUY,BUY,0.7,0.6000000000000001,51962.1,0.18922254004916203,9832.892168315977,0.9832892168315978,1966.4801096577125,5.0,13613.109777644253,8033.519890342288,,,,,,
00:00 2024/02/16,BTCUSDT,TREND_REVERSAL,SELL,,,52305.484595,-0.18922254004916203,9897.376653568215,0.9897376653568216,1966.4801096577125,,13676.604525231134,,63.49474758688148,3.22885277481568,13613.109777644253,0.009296732447552044,0.00403539542510738,TREND_REVERSAL
05:00 2024/02/16,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,51348.5,0.1923629261354651,9878.041590052564,0.9878041590052564,1975.5095425333861,5.0,13675.616721072129,8024.490457466614,,,,,,
07:00 2024/02/16,BTCUSDT,TREND_REVERSAL,SELL,,,51901.60479,-0.1923629261354651,9983.944568530871,0.9983944568530871,1975.5095425333861,,13780.521305093582,,104.90458402145389,5.31025448183483,13675.616721072129,0.013118180571102093,0.00029341989866159767,TREND_REVERSAL
09:00 2024/02/16,BTCUSDT,BUY,BUY,0.55,0.45000000000000007,51972.6,0.1723473300991451,8957.786715253245,0.8957786715253245,1791.4677696621657,5.0,13779.625526422056,8208.532230337834,,,,,,
11:00 2024/02/16,BTCUSDT,TREND_REVERSAL,SELL,,,52304.084664999995,-0.1723473300991451,9014.469345292388,0.9014469345292387,1791.4677696621657,,13835.40670952667,,55.78118310461293,3.1137140198247675,13779.625526422056,0.007547857061455423,0.0021567715555646677,TREND_REVERSAL
17:00 2024/02/16,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,51876.1,0.1926173744576519,9992.737791011552,0.9992737791011552,1998.4476358205188,5.0,13834.407435747567,8001.552364179481,,,,,,
18:00 2024/02/16,BTCUSDT,TREND_REVERSAL,SELL,,,52328.18346,-0.1926173744576519,10079.317308203526,1.0079317308203526,1998.4476358205188,,13919.979021208721,,85.5715854611541,4.281902809328315,13834.407435747567,0.00885924762731216,0.0008749989961317165,TREND_REVERSAL
19:00 2024/02/16,BTCUSDT,BUY,BUY,0.45,0.4,52241.7,0.17319471540523507,9048.438763103859,0.904843876310386,1809.5972727571339,5.0,13919.07417733241,8190.402727242867,,,,,,
20:00 2024/02/16,BTCUSDT,TREND_REVERSAL,SELL,,,52412.879225,-0.17319471540523507,9077.633700942832,0.9077633700942832,1809.5972727571339,,13947.361351801288,,28.28717446887841,1.563175127125362,13919.07417733241,0.0038221943601268677,0.0025172517304091536,TREND_REVERSAL
23:00 2024/02/16,BTCUSDT,BUY,BUY,0.85,0.7000000000000001,51914.4,0.19403275988231136,10073.597964349749,1.007359796434975,2014.618861926853,5.0,13946.353992004853,7985.381138073147,,,,,,
00:00 2024/02/17,BTCUSDT,TREND_REVERSAL,SELL,,,52060.296855,-0.19403275988231136,10101.403079068064,1.0101403079068065,2014.618861926853,,13973.148966415263,,26.794974410409157,1.330026980129705,13946.353992004853,0.007107581532454546,0.0009052087731244063,TREND_REVERSAL
04:00 2024/02/17,BTCUSDT,BUY,BUY,0.45,0.35,51849.5,0.17517134838657888,9083.000955511332,0.9083000955511332,1816.5093656339843,5.0,13972.240666319713,8183.490634366016,,,,,,
05:00 2024/02/17,BTCUSDT,TREND_REVERSAL,SELL,,,52000.599839999995,-0.17517134838657888,9109.015190883718,0.9109015190883718,1816.5093656339843,,13997.34400017301,,25.10333385329751,1.3819545513070413,13972.240666319713,0.0037396277709233383,0.0016391329827428797,TREND_REVERSAL
06:00 2024/02/17,BTCUSDT,BUY,BUY,0.45,0.35,52010.4,0.17493181363943475,9098.728513792465,0.9098728513792465,1819.6547200224916,5.0,13996.43412732163,8180.345279977509,,,,,,
07:00 2024/02/17,BTCUSDT,TREND_REVERSAL,SELL,,,52149.19241,-0.17493181363943475,9122.552808113145,0.9122552808113146,1819.6547200224916,,14019.3461663615,,22.91203903986925,1.2591421211814322,13996.43412732163,0.00497951430239832,0.0005960148364847436,TREND_REVERSAL
00:00 2024/02/18,BTCUSDT,BUY,BUY,0.9,0.7,50981.9,0.2184616830014067,11138.148556193248,1.1138148556193248,2227.518335321883,5.0,14018.23235150588,7772.481664678116,,,,,,
01:00 2024/02/18,BTCUSDT,TREND_REVERSAL,SELL,,,51239.737885,-0.2184616830014067,11193.91937490804,1.1193919374908041,2227.518335321883,,14072.883778283182,,54.651426777301964,2.453466977608724,14018.23235150588,0.0061499321963007355,0.00016375767804116225,TREND_REVERSAL
02:00 2024/02/18,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,51293.7,0.17833329348212487,9147.831824606863,0.9147831824606864,1829.4748911768136,5.0,14071.96899510072,8170.525108823186,,,,,,
05:00 2024/02/18,BTCUSDT,TREND_REVERSAL,SELL,,,51842.507744999995,-0.17833329348212487,9245.245148538415,0.9245245148538416,1829.4748911768136,,14168.457794517419,,96.4887994166986,5.274125372370209,14071.96899510072,0.01592192569995895,0.0008765684066104628,TREND_REVERSAL
10:00 2024/02/18,BTCUSDT,BUY,BUY,0.5,0.4,51311.5,0.17948213492952503,9209.958041314647,0.9209958041314648,1841.8995132872647,5.0,14167.536798713287,8158.100486712736,,,,,,
11:00 2024/02/18,BTCUSDT,TREND_REVERSAL,SELL,,,51512.924225,-0.17948213492952503,9245.649616365848,0.9245649616365849,1841.8995132872647,,14202.303808802852,,34.76701008956507,1.8875628034406657,14167.536798713287,0.003933315802175038,0.0005820153726926892,TREND_REVERSAL
14:00 2024/02/18,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,51543.7,0.17910040365208268,9231.95905059564,0.9231959050595641,1846.2994951443707,5.0,14201.380612897792,8153.700504855629,,,,,,
17:00 2024/02/18,BTCUSDT,TREND_REVERSAL,SELL,,,52004.39965,-0.17910040365208268,9314.008968999227,0.9314008968999228,1846.2994951443707,,14282.49913040448,,81.11851750668716,4.393573075225486,14201.380612897792,0.009399763503017836,0.0015011207254073892,TREND_REVERSAL
21:00 2024/02/18,BTCUSDT,BUY,BUY,0.5,0.4,51652.0,0.1797340748618236,9284.088615984652,0.9284088615984653,1856.7248869525824,5.0,14281.570721542881,8143.275113047417,,,,,,
22:00 2024/02/18,BTCUSDT,TREND_REVERSAL,SELL,,,51929.503395,-0.1797340748618236,9333.501250734253,0.9333501250734253,1856.7248869525824,,14330.050006167408,,48.479284624526905,2.611010654577658,14281.570721542881,0.006667702702528296,4.999750012516457e-05,TREND_REVERSAL
05:00 2024/02/19,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,51889.7,0.17950638573760913,9314.998230634019,0.931499823063402,1862.906500801763,5.0,14329.118506344344,8137.093499198237,,,,,,
06:00 2024/02/19,BTCUSDT,TREND_REVERSAL,SELL,,,52275.486095,-0.17950638573760913,9383.783571590093,0.9383783571590093,1862.906500801763,,14396.96546894326,,67.84696259891491,3.6419950528764997,14329.118506344344,0.010876480228931455,0.0007514503913731285,TREND_REVERSAL
13:00 2024/02/19,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,52163.4,0.1793983435668135,9358.495456190862,0.9358495456190862,1871.6055109626238,5.0,14396.02961939764,8128.394489037376,,,,,,
14:00 2024/02/19,BTCUSDT,TREND_REVERSAL,SELL,,,52436.57804,-0.1793983435668135,9407.035242687949,0.940703524268795,1871.6055109626238,,14443.628702370457,,47.599082972818536,2.543221992776505,14396.02961939764,0.007063830316460875,5.19144572300775e-05,TREND_REVERSAL
16:00 2024/02/19,BTCUSDT,BUY,BUY,0.5,0.4,52139.4,0.18006265236156913,9388.828074473626,0.9388828074473626,1877.6717313081595,5.0,14442.68981956301,8122.328268691841,,,,,,
17:00 2024/02/19,BTCUSDT,TREND_REVERSAL,SELL,,,52291.98527,-0.18006265236156913,9415.833564968303,0.9415833564968303,1877.6717313081595,,14468.75372670119,,26.06390713818053,1.3880971153579655,14442.68981956301,0.0052605000447682885,4.999750012514726e-05,TREND_REVERSAL
